,index,subject_uuid,trial_id,session_start_time,lab_name,task_protocol,trial_response_time,trial_response_choice,trial_stim_on_time,trial_stim_contrast_left,trial_stim_contrast_right,trial_feedback_type,probabilityLeft,subject_nickname,institution_short,signed_contrast,trial,choice,correct,choice_right,choice2,correct_easy,rt,previous_choice,previous_outcome,previous_contrast,previous_choice_name,previous_outcome_name,repeat,institution_code,rchoice,uchoice,6,12,25,100,block,intercept,simulation_prob,task,threshold
190767,524598,18a54f60-534b-4ed5-8bda-b434079b8ab8,525,2019-08-23 11:00:32,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2506.72,CW,2506.4556,1.0,0.0,1.0,50,KS014,UCL,-100.0,525,-1,1.0,0.0,0.0,1.0,0.2644000000000233,1.0,1.0,100.0,right,post_correct,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.09256420688948142,traini,14.929503884826081
190768,524599,18a54f60-534b-4ed5-8bda-b434079b8ab8,526,2019-08-23 11:00:32,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2511.3,CCW,2510.9191,0.0,0.0625,1.0,50,KS014,UCL,6.25,526,1,1.0,1.0,1.0,,0.3809000000001106,-1.0,1.0,100.0,left,post_correct,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.5814995143439406,traini,14.929503884826081
190769,524600,18a54f60-534b-4ed5-8bda-b434079b8ab8,527,2019-08-23 11:00:32,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2514.59,CW,2514.3223,0.25,0.0,1.0,50,KS014,UCL,-25.0,527,-1,1.0,0.0,0.0,,0.2677000000003318,1.0,1.0,6.25,right,post_correct,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.18540216342048807,traini,14.929503884826081
190770,524601,18a54f60-534b-4ed5-8bda-b434079b8ab8,528,2019-08-23 11:00:32,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2518.15,CCW,2517.8358,0.0,1.0,1.0,50,KS014,UCL,100.0,528,1,1.0,1.0,1.0,1.0,0.3142000000002554,-1.0,1.0,25.0,left,post_correct,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.9071750946694592,traini,14.929503884826081
190771,524602,18a54f60-534b-4ed5-8bda-b434079b8ab8,529,2019-08-23 11:00:32,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2521.97,CW,2521.6722,0.0,0.0,1.0,50,KS014,UCL,0.0,529,-1,,0.0,0.0,,0.29779999999982465,1.0,1.0,100.0,right,post_correct,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.6605641737404705,traini,14.929503884826081
190772,524603,18a54f60-534b-4ed5-8bda-b434079b8ab8,530,2019-08-23 11:00:32,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2525.09,CCW,2524.6357000000003,0.0,0.0625,1.0,50,KS014,UCL,6.25,530,1,1.0,1.0,1.0,,0.4542999999998756,-1.0,1.0,0.0,left,post_correct,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.5814995143439406,traini,14.929503884826081
190773,524604,18a54f60-534b-4ed5-8bda-b434079b8ab8,531,2019-08-23 11:00:32,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2531.07,CCW,2530.7053,0.0,0.125,1.0,50,KS014,UCL,12.5,531,1,1.0,1.0,1.0,,0.3647000000000844,1.0,1.0,6.25,right,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.9146690843806631,traini,14.929503884826081
190774,524605,18a54f60-534b-4ed5-8bda-b434079b8ab8,532,2019-08-23 11:00:32,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2536.51,CW,2536.0355,0.125,0.0,1.0,50,KS014,UCL,-12.5,532,-1,1.0,0.0,0.0,,0.47450000000026193,1.0,1.0,12.5,right,post_correct,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.261071514380921,traini,14.929503884826081
190775,524606,18a54f60-534b-4ed5-8bda-b434079b8ab8,533,2019-08-23 11:00:32,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2539.76,CW,2539.3384,0.125,0.0,1.0,50,KS014,UCL,-12.5,533,-1,1.0,0.0,0.0,,0.4216000000001259,-1.0,1.0,12.5,left,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.08508928991624062,traini,14.929503884826081
190776,524607,18a54f60-534b-4ed5-8bda-b434079b8ab8,534,2019-08-23 11:00:32,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2544.74,CCW,2544.3520000000003,0.125,0.0,-1.0,50,KS014,UCL,-12.5,534,1,0.0,1.0,1.0,,0.3879999999994652,-1.0,1.0,12.5,left,post_correct,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.08508928991624062,traini,14.929503884826081
190777,524608,18a54f60-534b-4ed5-8bda-b434079b8ab8,535,2019-08-23 11:00:32,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2549.1,CW,2548.8714,0.125,0.0,1.0,50,KS014,UCL,-12.5,535,-1,1.0,0.0,0.0,,0.22859999999991487,1.0,-1.0,12.5,right,post_error,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.3152858605772385,traini,14.929503884826081
190778,524609,18a54f60-534b-4ed5-8bda-b434079b8ab8,536,2019-08-23 11:00:32,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2555.86,CW,2555.5184,1.0,0.0,1.0,50,KS014,UCL,-100.0,536,-1,1.0,0.0,0.0,1.0,0.34160000000019863,-1.0,1.0,12.5,left,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.026149217924616483,traini,14.929503884826081
190779,524610,18a54f60-534b-4ed5-8bda-b434079b8ab8,537,2019-08-23 11:00:32,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2559.27,CW,2558.8547,0.0,0.0,1.0,50,KS014,UCL,0.0,537,-1,,0.0,0.0,,0.4153000000001157,-1.0,1.0,100.0,left,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.3387411424221579,traini,14.929503884826081
190780,524611,18a54f60-534b-4ed5-8bda-b434079b8ab8,538,2019-08-23 11:00:32,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2562.29,CCW,2562.0017000000003,0.0625,0.0,-1.0,50,KS014,UCL,-6.25,538,1,0.0,1.0,1.0,,0.28829999999970823,-1.0,1.0,0.0,left,post_correct,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.15885791661906887,traini,14.929503884826081
190781,524612,18a54f60-534b-4ed5-8bda-b434079b8ab8,539,2019-08-23 11:00:32,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2566.55,CW,2566.2210999999998,0.0625,0.0,1.0,50,KS014,UCL,-6.25,539,-1,1.0,0.0,0.0,,0.32890000000043074,1.0,-1.0,6.25,right,post_error,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.4832196020839407,traini,14.929503884826081
190782,524613,18a54f60-534b-4ed5-8bda-b434079b8ab8,540,2019-08-23 11:00:32,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2569.99,CCW,2569.6347,0.0,1.0,1.0,50,KS014,UCL,100.0,540,1,1.0,1.0,1.0,1.0,0.3552999999997155,-1.0,1.0,6.25,left,post_correct,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.9071750946694592,traini,14.929503884826081
190783,524614,18a54f60-534b-4ed5-8bda-b434079b8ab8,541,2019-08-23 11:00:32,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2573.19,CCW,2572.8544,0.0,0.125,1.0,50,KS014,UCL,12.5,541,1,1.0,1.0,1.0,,0.33559999999988577,1.0,1.0,100.0,right,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.9146690843806631,traini,14.929503884826081
190784,524615,18a54f60-534b-4ed5-8bda-b434079b8ab8,542,2019-08-23 11:00:32,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2586.21,CCW,2576.768,0.0625,0.0,-1.0,50,KS014,UCL,-6.25,542,1,0.0,1.0,1.0,,9.442000000000007,1.0,1.0,12.5,right,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.4177463209203398,traini,14.929503884826081
190785,524616,18a54f60-534b-4ed5-8bda-b434079b8ab8,543,2019-08-23 11:00:32,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2591.81,CCW,2590.0209,0.0625,0.0,-1.0,50,KS014,UCL,-6.25,543,1,0.0,1.0,1.0,,1.7890999999999622,1.0,-1.0,6.25,right,post_error,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.4832196020839407,traini,14.929503884826081
190786,524617,18a54f60-534b-4ed5-8bda-b434079b8ab8,544,2019-08-23 11:00:32,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2606.75,CCW,2595.7844,0.25,0.0,-1.0,50,KS014,UCL,-25.0,544,1,0.0,1.0,1.0,,10.965599999999995,1.0,-1.0,6.25,right,post_error,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.22876776837074236,traini,14.929503884826081
190787,524618,18a54f60-534b-4ed5-8bda-b434079b8ab8,545,2019-08-23 11:00:32,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2612.62,CCW,2611.1037,0.25,0.0,-1.0,50,KS014,UCL,-25.0,545,1,0.0,1.0,1.0,,1.5162999999997737,1.0,-1.0,25.0,right,post_error,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.22876776837074236,traini,14.929503884826081
190788,524619,18a54f60-534b-4ed5-8bda-b434079b8ab8,546,2019-08-23 11:00:32,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2616.95,CW,2616.4173,1.0,0.0,1.0,50,KS014,UCL,-100.0,546,-1,1.0,0.0,0.0,1.0,0.5326999999997497,1.0,-1.0,25.0,right,post_error,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.11734301913170124,traini,14.929503884826081
190789,524620,18a54f60-534b-4ed5-8bda-b434079b8ab8,547,2019-08-23 11:00:32,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2620.55,CW,2620.1701000000003,0.0625,0.0,1.0,50,KS014,UCL,-6.25,547,-1,1.0,0.0,0.0,,0.37989999999990687,-1.0,1.0,100.0,left,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.15885791661906887,traini,14.929503884826081
190790,524621,18a54f60-534b-4ed5-8bda-b434079b8ab8,548,2019-08-23 11:00:32,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2624.69,CW,2624.3671,0.0,0.125,-1.0,50,KS014,UCL,12.5,548,-1,0.0,0.0,0.0,,0.32290000000011787,-1.0,1.0,6.25,left,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.7383300543658898,traini,14.929503884826081
190791,524622,18a54f60-534b-4ed5-8bda-b434079b8ab8,549,2019-08-23 11:00:32,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2629.45,CW,2628.5036,0.25,0.0,1.0,50,KS014,UCL,-25.0,549,-1,1.0,0.0,0.0,,0.9463999999998123,-1.0,-1.0,12.5,left,post_error,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.043949444750623644,traini,14.929503884826081
190792,524623,18a54f60-534b-4ed5-8bda-b434079b8ab8,550,2019-08-23 11:00:32,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2635.42,CW,2634.9003,0.0,0.0,-1.0,50,KS014,UCL,0.0,550,-1,,0.0,0.0,,0.5197000000002845,-1.0,1.0,25.0,left,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.3387411424221579,traini,14.929503884826081
190793,524624,18a54f60-534b-4ed5-8bda-b434079b8ab8,551,2019-08-23 11:00:32,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2641.26,CW,2639.2363,0.125,0.0,1.0,50,KS014,UCL,-12.5,551,-1,1.0,0.0,0.0,,2.02370000000019,-1.0,-1.0,0.0,left,post_error,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.06660739153794186,traini,14.929503884826081
190794,524625,18a54f60-534b-4ed5-8bda-b434079b8ab8,552,2019-08-23 11:00:32,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2644.3,CW,2644.0,0.0,0.0,-1.0,50,KS014,UCL,0.0,552,-1,,0.0,0.0,,0.3000000000001819,-1.0,1.0,12.5,left,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.3387411424221579,traini,14.929503884826081
190795,524626,18a54f60-534b-4ed5-8bda-b434079b8ab8,553,2019-08-23 11:00:32,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2650.72,CW,2650.3028000000004,0.0,0.0,-1.0,50,KS014,UCL,0.0,553,-1,,0.0,0.0,,0.4171999999994114,-1.0,-1.0,0.0,left,post_error,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.2821555855089851,traini,14.929503884826081
190796,524627,18a54f60-534b-4ed5-8bda-b434079b8ab8,554,2019-08-23 11:00:32,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2655.09,CW,2654.7333,0.0,0.125,-1.0,50,KS014,UCL,12.5,554,-1,0.0,0.0,0.0,,0.3567000000002736,-1.0,-1.0,0.0,left,post_error,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.6840445738305136,traini,14.929503884826081
190797,524628,18a54f60-534b-4ed5-8bda-b434079b8ab8,555,2019-08-23 11:00:32,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2660.03,CCW,2659.0194,0.0,0.25,1.0,50,KS014,UCL,25.0,555,1,1.0,1.0,1.0,,1.0106000000000677,-1.0,-1.0,12.5,left,post_error,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.7706848680475364,traini,14.929503884826081
190798,524629,18a54f60-534b-4ed5-8bda-b434079b8ab8,556,2019-08-23 11:00:32,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2663.39,CW,2662.9831,0.25,0.0,1.0,50,KS014,UCL,-25.0,556,-1,1.0,0.0,0.0,,0.4068999999999505,1.0,1.0,25.0,right,post_correct,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.18540216342048807,traini,14.929503884826081
190799,524630,18a54f60-534b-4ed5-8bda-b434079b8ab8,557,2019-08-23 11:00:32,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2666.72,CW,2666.3692,0.0625,0.0,1.0,50,KS014,UCL,-6.25,557,-1,1.0,0.0,0.0,,0.35079999999970823,-1.0,1.0,25.0,left,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.15885791661906887,traini,14.929503884826081
190800,524631,18a54f60-534b-4ed5-8bda-b434079b8ab8,558,2019-08-23 11:00:32,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2671.0,CW,2670.6996,1.0,0.0,1.0,50,KS014,UCL,-100.0,558,-1,1.0,0.0,0.0,1.0,0.3004000000000815,-1.0,1.0,6.25,left,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.026149217924616483,traini,14.929503884826081
190801,524632,18a54f60-534b-4ed5-8bda-b434079b8ab8,559,2019-08-23 11:00:32,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2674.4,CCW,2673.8858,0.0,0.0625,1.0,50,KS014,UCL,6.25,559,1,1.0,1.0,1.0,,0.5142000000000735,-1.0,1.0,100.0,left,post_correct,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.5814995143439406,traini,14.929503884826081
190802,524633,18a54f60-534b-4ed5-8bda-b434079b8ab8,560,2019-08-23 11:00:32,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2678.41,CCW,2678.0661,0.0,0.125,1.0,50,KS014,UCL,12.5,560,1,1.0,1.0,1.0,,0.34389999999984866,1.0,1.0,6.25,right,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.9146690843806631,traini,14.929503884826081
190803,524634,18a54f60-534b-4ed5-8bda-b434079b8ab8,561,2019-08-23 11:00:32,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2682.07,CCW,2681.719001,0.0,0.0625,1.0,50,KS014,UCL,6.25,561,1,1.0,1.0,1.0,,0.350999000000229,1.0,1.0,12.5,right,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.8407274461273994,traini,14.929503884826081
190804,524635,18a54f60-534b-4ed5-8bda-b434079b8ab8,562,2019-08-23 11:00:32,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2687.35,CW,2687.0158,0.25,0.0,1.0,50,KS014,UCL,-25.0,562,-1,1.0,0.0,0.0,,0.33419999999978245,1.0,1.0,6.25,right,post_correct,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.18540216342048807,traini,14.929503884826081
190805,524636,18a54f60-534b-4ed5-8bda-b434079b8ab8,563,2019-08-23 11:00:32,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2690.35,CW,2690.0688999999998,1.0,0.0,1.0,50,KS014,UCL,-100.0,563,-1,1.0,0.0,0.0,1.0,0.28110000000015134,-1.0,1.0,25.0,left,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.026149217924616483,traini,14.929503884826081
190806,524637,18a54f60-534b-4ed5-8bda-b434079b8ab8,564,2019-08-23 11:00:32,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2694.18,CW,2693.8990999999996,1.0,0.0,1.0,50,KS014,UCL,-100.0,564,-1,1.0,0.0,0.0,1.0,0.28090000000020154,-1.0,1.0,100.0,left,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.026149217924616483,traini,14.929503884826081
190807,524638,18a54f60-534b-4ed5-8bda-b434079b8ab8,565,2019-08-23 11:00:32,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2697.23,CW,2697.052,1.0,0.0,1.0,50,KS014,UCL,-100.0,565,-1,1.0,0.0,0.0,1.0,0.17799999999988358,-1.0,1.0,100.0,left,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.026149217924616483,traini,14.929503884826081
190808,524639,18a54f60-534b-4ed5-8bda-b434079b8ab8,566,2019-08-23 11:00:32,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2700.22,CW,2699.999,0.25,0.0,1.0,50,KS014,UCL,-25.0,566,-1,1.0,0.0,0.0,,0.22100000000000364,-1.0,1.0,100.0,left,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.056525058866658415,traini,14.929503884826081
190809,524640,18a54f60-534b-4ed5-8bda-b434079b8ab8,567,2019-08-23 11:00:32,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2703.17,CW,2703.0686,0.0,1.0,-1.0,50,KS014,UCL,100.0,567,-1,0.0,0.0,0.0,0.0,0.10140000000001237,-1.0,1.0,25.0,left,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.9071750946694592,traini,14.929503884826081
190810,524641,18a54f60-534b-4ed5-8bda-b434079b8ab8,568,2019-08-23 11:00:32,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2708.85,CW,2708.4822,0.125,0.0,1.0,50,KS014,UCL,-12.5,568,-1,1.0,0.0,0.0,,0.36779999999998836,-1.0,-1.0,100.0,left,post_error,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.06660739153794186,traini,14.929503884826081
190811,524642,18a54f60-534b-4ed5-8bda-b434079b8ab8,569,2019-08-23 11:00:32,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2711.96,CW,2711.6184,0.0,0.0625,-1.0,50,KS014,UCL,6.25,569,-1,0.0,0.0,0.0,,0.34160000000019863,-1.0,1.0,12.5,left,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.5814995143439406,traini,14.929503884826081
190812,524643,18a54f60-534b-4ed5-8bda-b434079b8ab8,570,2019-08-23 11:00:32,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2716.39,CW,2715.9487,0.25,0.0,1.0,50,KS014,UCL,-25.0,570,-1,1.0,0.0,0.0,,0.4412999999999556,-1.0,-1.0,6.25,left,post_error,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.043949444750623644,traini,14.929503884826081
190813,524644,18a54f60-534b-4ed5-8bda-b434079b8ab8,571,2019-08-23 11:00:32,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2719.84,CW,2719.4684,0.0,0.0625,-1.0,50,KS014,UCL,6.25,571,-1,0.0,0.0,0.0,,0.371599999999944,-1.0,1.0,25.0,left,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.5814995143439406,traini,14.929503884826081
190814,524645,18a54f60-534b-4ed5-8bda-b434079b8ab8,572,2019-08-23 11:00:32,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2724.23,CCW,2723.8320000000003,0.0,0.25,1.0,50,KS014,UCL,25.0,572,1,1.0,1.0,1.0,,0.3979999999996835,-1.0,-1.0,6.25,left,post_error,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.7706848680475364,traini,14.929503884826081
190815,524646,18a54f60-534b-4ed5-8bda-b434079b8ab8,573,2019-08-23 11:00:32,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2727.89,CCW,2727.5182,0.0,0.0625,1.0,50,KS014,UCL,6.25,573,1,1.0,1.0,1.0,,0.37179999999989377,1.0,1.0,25.0,right,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.8407274461273994,traini,14.929503884826081
190816,524647,18a54f60-534b-4ed5-8bda-b434079b8ab8,574,2019-08-23 11:00:32,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2731.07,CCW,2730.7651,0.0,1.0,1.0,50,KS014,UCL,100.0,574,1,1.0,1.0,1.0,1.0,0.30490000000008877,1.0,1.0,6.25,right,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.973771728758393,traini,14.929503884826081
190817,524648,18a54f60-534b-4ed5-8bda-b434079b8ab8,575,2019-08-23 11:00:32,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2734.87,CCW,2734.5347,0.0,1.0,1.0,50,KS014,UCL,100.0,575,1,1.0,1.0,1.0,1.0,0.3352999999997337,1.0,1.0,100.0,right,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.973771728758393,traini,14.929503884826081
190818,524649,18a54f60-534b-4ed5-8bda-b434079b8ab8,576,2019-08-23 11:00:32,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,2738.0,CCW,2737.5984000000003,0.0,0.0625,1.0,50,KS014,UCL,6.25,576,1,1.0,1.0,1.0,,0.4015999999996893,1.0,1.0,100.0,right,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.8407274461273994,traini,14.929503884826081
